t,x_ref,y_ref,vx_ref,vy_ref,v_xy_ref,x_odom,y_odom,vx_odom,vy_odom,v_xy_odom
9.710010528564453,-10.780956440025513,1.5360889426601553e-13,0.7262516999801486,3.5316483890409754e-12,0.7262516999801486,-10.783093311590074,-0.00204016506754087,0.7259309041035875,0.001947650683727254,0.7259335168428565
9.720014572143555,-10.773690768253898,1.8124619662955216e-13,0.7262576676966226,2.025871832886048e-12,0.7262576676966226,-10.775830633686247,-0.0020202658330379366,0.7259927128198604,0.002029667193429197,0.7259955499976956
9.73001217842102,-10.766430176116044,1.9478715165820056e-13,0.7262176765590371,7.153632392949421e-13,0.7262176765590371,-10.768574015295975,-0.001999590631450619,0.7260755762443601,0.0021066878904129585,0.7260786324857985
9.74001431465149,-10.759166871043671,1.9619514391970843e-13,0.7261316959870754,-4.014297646008666e-13,0.7261316959870754,-10.761309367073627,-0.001978148207168127,0.7261773283204699,0.0021789941799853817,0.7261805974978207
9.749971151351929,-10.751937390530852,1.8746449813720823e-13,0.7260004318668871,-1.320136922239411e-12,0.7260004318668871,-10.754078638588673,-0.001956114549167327,0.7262931707414323,0.002246331218466341,0.7262966445396718
9.759979248046875,-10.74467247480241,1.704409124253771e-13,0.7258225780650127,-2.049447879052741e-12,0.7258225780650127,-10.746809297010415,-0.001933313463958633,0.726418458346382,0.0023094966343007533,0.7264221296195746
9.770022630691528,-10.737383878851595,1.470006323843019e-13,0.725597815110845,-2.5857142134706632e-12,0.725597815110845,-10.739513215351069,-0.0019098190244868358,0.7265456619590059,0.0023684611994789816,0.7265495224139257
9.78001880645752,-10.730131959940952,1.1929642795756382e-13,0.7253280711470645,-2.924871032710995e-12,0.7253280711470645,-10.732249668105577,-0.0018858671059570047,0.7266651159768388,0.002422888635809483,0.7266691552329534
9.790019512176514,-10.72287959351623,8.915796413849016e-14,0.7250122420148437,-3.0699149951033596e-12,0.7250122420148437,-10.724981851756752,-0.0018613810947571469,0.7267679881862372,0.0024732077918993914,0.7267721963648943
9.800010681152344,-10.715637698262347,5.857012343614671e-14,0.7246508186135656,-3.0207860429190256e-12,0.7246508186135656,-10.71771986725128,-0.001836435392237064,0.7268442411946405,0.0025194805666383414,0.7268486078545782
9.810009479522705,-10.708394087549522,2.9420645134098913e-14,0.7242431843721671,-2.7774596616705684e-12,0.7242431843721671,-10.71045209525944,-0.001811028433699247,0.7268840288979079,0.002561908460216398,0.7268885436171169
9.820018768310547,-10.701147183336069,3.650616264369665e-15,0.7237890987306985,-2.339337529258802e-12,0.7237890987306985,-10.70317648600006,-0.0017851886556217705,0.7268776069634726,0.0026006192457027483,0.7268822591901701
9.830009460449219,-10.693918250937466,-1.697068073827297e-14,0.7233574985135969,-1.7945756680235665e-12,0.7233574985135969,-10.695914936871866,-0.001759029603586409,0.726816136390871,0.002635627244547759,0.7268209151153572
9.8400137424469,-10.686683226690226,-3.239659787139456e-14,0.7230690127928463,-1.2980122632772567e-12,0.7230690127928463,-10.688645099867289,-0.001732504563397912,0.7266915980727984,0.00266716512986135,0.726696492684138
9.850008726119995,-10.6794569774326,-4.31077884628034e-14,0.7229268561427354,-8.539692431782379e-13,0.7229268561427354,-10.681381913978518,-0.001705699958210128,0.7264985219735782,0.002695287292579341,0.7265035216730772
9.860016822814941,-10.67222187382821,-4.9646941734455646e-14,0.7229307992304299,-4.614847665020718e-13,0.7229307992304299,-10.67411216632531,-0.0016785975412527188,0.7262345458251028,0.0027201607236419984,0.7262396400804323
9.870010614395142,-10.66499650894383,-5.2517374108563876e-14,0.7230808019302386,-1.2163628443010672e-13,0.7230808019302386,-10.666857324092087,-0.0016513072184689839,0.7259035778448296,0.002741832101710658,0.7259087559543546
9.880023002624512,-10.657755388494488,-5.224833436167528e-14,0.7233774544314847,1.666738847347121e-13,0.7233774544314847,-10.659593545199447,-0.0016237678878293124,0.7255132150077017,0.002760485186579009,0.7255184666356033
9.889967203140259,-10.650559921619905,-4.9381478180285374e-14,0.7238170992068353,4.0132978883058044e-13,0.7238170992068353,-10.652377810045477,-0.001596224922090309,0.7250812938087048,0.0027761071534208826,0.7250866082077593
9.899995565414429,-10.643298361493876,-4.438801765182693e-14,0.7244068251222883,5.858025521958587e-13,0.7244068251222883,-10.645108283727836,-0.0015683163015584812,0.7246214675458339,0.0027890128403176818,0.7246268348749593
9.90999984741211,-10.636047574849417,-3.782453303000694e-14,0.7251415853319463,7.176311893008838e-13,0.7251415853319463,-10.63786140023107,-0.001540361765360408,0.7241630900485471,0.0027991534829198738,0.7241684999010113
9.920003652572632,-10.628789089780755,-3.020341923949774e-14,0.7260225667608828,7.973174948573244e-13,0.7260225667608828,-10.630619550301967,-0.0015123212069443508,0.7237334604437428,0.002806666631648917,0.7237389026047003
9.929996490478516,-10.621529038590928,-2.2054958519806415e-14,0.7270485974041068,8.248681572235325e-13,0.7270485974041068,-10.623389138789877,-0.001484247027401182,0.7233637976952939,0.002811650821649326,0.7233692619931407
9.940005540847778,-10.614246312931998,-1.3878249938587595e-14,0.7282225640288024,8.003179803237405e-13,0.7282225640288024,-10.61615182508504,-0.001456095651459146,0.7230854510058762,0.0028142146647764975,0.7230909273808868
9.949995994567871,-10.606964462363191,-6.221680278605538e-15,0.7295403863788491,7.237688665969816e-13,0.7295403863788491,-10.6089274573294,-0.0014279722379436182,0.7229312537434229,0.0028144482724731623,0.7229367321959204
9.959999084472656,-10.599659619342333,4.178037455383721e-16,0.7310051396581998,5.951254608490043e-13,0.7310051396581998,-10.601695504323274,-0.0013998251202389216,0.7229316404421187,0.0028124465899205084,0.7229371111017567
