t,x_ref,y_ref,vx_ref,vy_ref,v_xy_ref,ax_ref,ay_ref,a_xy_ref,x_odom,y_odom,vx_odom,vy_odom,v_xy_odom
16.87003231048584,-10.751702563127822,-0.09991001913995368,0.4196944624344259,-0.00037643172589968356,0.41969463124868056,-6.707375959250159e-06,-0.013184164046008565,0.013184165752180045,-10.752279724493274,-0.0966349576260215,0.419760113011631,-0.030391183572015697,0.4208588558108825
16.880039930343628,-10.747502472407277,-0.09991441622257984,0.4196943901212048,-0.0004993028879828052,0.4196946871269447,-7.744433756716508e-06,-0.011371658870175144,0.011371661507268286,-10.74808003285491,-0.09693502547950615,0.4197460392870948,-0.029588852607940645,0.42078763966620714
16.890028715133667,-10.743310190035537,-0.09991994094158221,0.41969430759297494,-0.0006038575496807706,0.4196947420088641,-8.779563760828815e-06,-0.00956252297177319,0.009562527002128141,-10.743886325006937,-0.0972266116256783,0.4197310930599373,-0.02877913618921965,0.420716566302169
16.900030612945557,-10.7391124390848,-0.09992642878721517,0.41969421459702727,-0.0006904419714187282,0.4196947825221699,-9.816044246207161e-06,-0.007751026786133115,0.007751033001740973,-10.739688443328108,-0.09751041640507202,0.41971570705874717,-0.027975336887191185,0.4206469947899021
16.910025596618652,-10.734917594658377,-0.0999336867803477,0.41969411130940815,-0.000758866818648029,0.41969479737857407,-1.0851807314319592e-05,-0.005940784457810222,0.005940794369095894,-10.735493734782441,-0.09778607178134421,0.41970033834198767,-0.027190540816244366,0.4205801939158081
16.9200382232666,-10.730715343716993,-0.09994155254134533,0.4196939974595023,-0.000809271164232965,0.4196947776936878,-1.1889399418216813e-05,-0.004127345454398624,0.004127362578907202,-10.731292463356043,-0.09805443072097081,0.41968537122399213,-0.02643106318050336,0.4205168390448495
16.930033683776855,-10.726520398319733,-0.09994981743658353,0.41969387344551223,-0.0008414778756824424,0.4196947170178735,-1.2925187978839594e-05,-0.002317058571850243,0.0023170946216909175,-10.72712301871475,-0.0983134011918859,0.41967131872226476,-0.025708137983523213,0.42045799328430494
16.939996480941772,-10.72233898220206,-0.09995828623958584,0.41969373952850814,-0.0008555738901215036,0.41969461160003557,-1.3957636295245008e-05,-0.0005126095605828265,0.0005127995487633242,-10.72291544202085,-0.09856763504331639,0.41965832612211645,-0.025011045909382044,0.4204029770364357
16.950143098831177,-10.718080575519425,-0.09996696214437628,0.4196935925735601,-0.0008514521172841911,0.4196944562631361,-1.500909497746227e-05,0.0013250645867499576,0.0013251495885336412,-10.718665110871154,-0.09881750348782443,0.41964689215549233,-0.02433852272107802,0.42035208787873035
16.95999002456665,-10.713947872763407,-0.09997525329247071,0.41969343975567275,-0.0008296235981844912,0.41969425972874963,-1.602951601051306e-05,0.0031084930595433073,0.003108534388841861,-10.714526095402164,-0.0990544562979623,0.41963752006396554,-0.02371009576034674,0.4203068128003636
16.9699923992157,-10.709749975568844,-0.09998336573065011,0.41969327423992486,-0.000789471634823983,0.4196940167642267,-1.706603483828448e-05,0.004920056257635412,0.0049200858557389504,-10.710329257309544,-0.09928849010860451,0.41962988289687536,-0.023093996628855338,0.42026488230678866
16.980059385299683,-10.705524852911637,-0.09999103335893614,0.4196930971820056,-0.0007307627919298956,0.4196937333776649,-1.8109276434751445e-05,0.006743369093101996,0.006743393409233679,-10.706119659009259,-0.09951712629820349,0.41962431283750945,-0.022490135875819273,0.4202265700024986
16.9900803565979,-10.70131915715642,-0.09999798729589884,0.4196929105079401,-0.000654094655071588,0.41969342021342626,-1.9147721708711624e-05,0.008558299214133811,0.008558320633973118,-10.701898785349815,-0.09974032420905271,0.4196208736794331,-0.021890791099797594,0.4201914853521734
17.000128269195557,-10.697102101795638,-0.10000410957040987,0.4196927245708481,-0.0005644375730763951,0.4196931041218996,-1.6803038156103014e-05,0.00879108090150304,0.008791096959928425,-10.697697080158003,-0.0999565247664759,0.41961927752681566,-0.02129199746861599,0.4201591213199236
17.010069847106934,-10.692929714330864,-0.10000929449548035,0.4196925766347228,-0.00047944898683056447,0.4196928504914322,-1.295819788138385e-05,0.008306604806229245,0.008306614913535064,-10.693516890883608,-0.10016563257879285,0.41961913286215224,-0.02068622291086597,0.4201287141844777
17.02001690864563,-10.68875500011269,-0.10001366065991882,0.4196924668716504,-0.00039923344610642267,0.4196926567574847,-9.111212330549125e-06,0.00782185839153475,0.007821863698084538,-10.689337275334479,-0.10036859851349421,0.4196200709607667,-0.0200633566191676,0.4200994432654568
17.030030012130737,-10.684552605984091,-0.10001727423847132,0.41969239502848243,-0.0003233559025538278,0.4196925195947427,-5.238718994211368e-06,0.007333897821911415,0.007333899692961016,-10.685135264864506,-0.10056627668123015,0.4196218081115316,-0.01941382584271134,0.42007065890947703
17.040082454681396,-10.680333628237047,-0.10002016248117412,0.4196923619070337,-0.0002520938451233945,0.41969243761880115,-1.350943417798178e-06,0.006844011585818275,0.006844011719150026,-10.680931121444738,-0.10075740797330153,0.4196242045983615,-0.018736217365495363,0.4200422823073585
