t,x_ref,y_ref,vx_ref,vy_ref,v_xy_ref,ax_ref,ay_ref,a_xy_ref,x_odom,y_odom,vx_odom,vy_odom,v_xy_odom
44.42000079154968,-4.292214818070971,0.7000405239592923,0.30400110620162385,0.001378722065671292,0.3040042326125499,-4.4890145336525894e-05,-0.015445446282421985,0.01544551151591722,-4.2924141095327215,0.7015979340742642,0.3039445360349606,-0.01612933753240638,0.30437220062735976
44.42999982833862,-4.289175131627791,0.700053546628936,0.30400070846394434,0.0012269903549527868,0.30400318460817355,-3.466583145270172e-05,-0.014904115949834807,0.014904156264813872,-4.289374540416952,0.701436536499275,0.3039444309298121,-0.01613832199840912,0.3043725719084617
44.43999791145325,-4.286135696714794,0.700065078321401,0.3040004129785002,0.0010806830932597075,0.3040023338184211,-2.444235196141591e-05,-0.014362829794489784,0.014362850592206716,-4.2863354135723775,0.701275387599585,0.30394440076001744,-0.016084413021859437,0.30436968820108196
44.45003342628479,-4.283084895852909,0.7000752094046522,0.3040002191776477,0.0009392708445355681,0.3040016702088612,-1.4180633568786603e-05,-0.013819519065425952,0.01381952634101617,-4.283286155866117,0.7011145543599574,0.30394434483324917,-0.01596835333769031,0.3043635212446301
44.46018719673157,-4.279998151140029,0.7000840435929564,0.3040001279022366,0.0008017415872612564,0.3040011851196455,-3.7980090382195813e-06,-0.01326980691318543,0.013269807456707746,-4.280204413561464,0.7009534951282037,0.30394412458090486,-0.01579036219016346,0.30435401493219894
44.4701714515686,-4.276962897450687,0.7000913960493339,0.3040001409488884,0.0006719492433222805,0.3040008835722844,6.411420755109658e-06,-0.012729264624642033,0.01272926623928022,-4.277164540241418,0.7007966853134231,0.3039436516041318,-0.01555809835252385,0.3043415807522867
44.479997634887695,-4.273975751466497,0.7000973927483943,0.3040002533129351,0.0005494834360271243,0.30400074991087633,1.645903258991579e-05,-0.012197289851757996,0.01219730095666875,-4.27417826499619,0.7006451663204936,0.30394281884369356,-0.015279476684573513,0.3043266329692568
44.48999619483948,-4.270936171412646,0.7001022861420875,0.3040004689930846,0.000430233713102816,0.30400077343497545,2.668300699050081e-05,-0.011655977493244861,0.011656008034738687,-4.271139078817132,0.7004939926630636,0.30394148877735344,-0.014950431066844969,0.3043089614015311
44.5001904964447,-4.26783712917662,0.7001060759341773,0.30400079413693143,0.00031422347791336934,0.30400095653184883,3.710697996619262e-05,-0.011104076131263158,0.011104138132104193,-4.26803954573231,0.7003434011433533,0.30393963884484454,-0.014574099290420084,0.3042888568963076
44.510127782821655,-4.26481621534979,0.7001086590342732,0.30400121336251185,0.0002065532681134736,0.3040012835336917,4.726814689973858e-05,-0.01056608913887312,0.010566194867042905,-4.265019348205073,0.7002005479027886,0.3039374374938161,-0.014174480694834608,0.3042677797816844
44.51998567581177,-4.261819375008467,0.7001101904713287,0.30400172901605355,0.00010502356966267862,0.30400174715731526,5.7348324584637604e-05,-0.010032390154207045,0.010032554063475717,-4.262023641060979,0.7000629106847646,0.3039349127541579,-0.01375338116541543,0.30424593125358107
44.530001401901245,-4.258774596739624,0.7001107482254056,0.304002354684015,7.258069942288185e-06,0.3040023547706584,6.758972715493119e-05,-0.009490155054372396,0.009490395741340127,-4.258978721248359,0.6999273434378616,0.30393204003856644,-0.01330759281905952,0.3042232354516049
